Updated_Url,User_ID
https://www.goodreads.com/review/list/2250020-tatiana?page=1&sort=rating&view=reviews,2250020
https://www.goodreads.com/review/list/215382-sandhya?page=1&sort=rating&view=reviews,215382
https://www.goodreads.com/review/list/1381728-maxwell?page=1&sort=rating&view=reviews,1381728
https://www.goodreads.com/review/list/48650982-always-pouting?page=1&sort=rating&view=reviews,48650982
https://www.goodreads.com/review/list/792145-sue-bridehead-a-pseudonym?page=1&sort=rating&view=reviews,792145
https://www.goodreads.com/review/list/8655084-phrynne?page=1&sort=rating&view=reviews,8655084
https://www.goodreads.com/review/list/66366804-usman-hickmath?page=1&sort=rating&view=reviews,66366804
https://www.goodreads.com/review/list/5464046-porshajo?page=1&sort=rating&view=reviews,5464046
https://www.goodreads.com/review/list/14008088?page=1&sort=rating&view=reviews,14008088
https://www.goodreads.com/review/list/31111971-rumana-nasrin?page=1&sort=rating&view=reviews,31111971
https://www.goodreads.com/review/list/22716963-emtiaj?page=1&sort=rating&view=reviews,22716963
https://www.goodreads.com/review/list/73221135-aishu-rehman?page=1&sort=rating&view=reviews,73221135
https://www.goodreads.com/review/list/97471334-adham-alif?page=1&sort=rating&view=reviews,97471334
https://www.goodreads.com/review/list/22388226-mehedi-hasan?page=1&sort=rating&view=reviews,22388226
https://www.goodreads.com/review/list/31495129-shadin-pranto?page=1&sort=rating&view=reviews,31495129
https://www.goodreads.com/review/list/62311634-omar-faruk?page=1&sort=rating&view=reviews,62311634
https://www.goodreads.com/review/list/2736147-riju-ganguly?page=1&sort=rating&view=reviews,2736147
https://www.goodreads.com/review/list/20402309-auyon-islam?page=1&sort=rating&view=reviews,20402309
https://www.goodreads.com/review/list/94228522-md-shariful-islam?page=1&sort=rating&view=reviews,94228522
https://www.goodreads.com/review/list/59939457-protik-nag?page=1&sort=rating&view=reviews,59939457
https://www.goodreads.com/review/list/17084602-ishita-mukherjee?page=1&sort=rating&view=reviews,17084602
https://www.goodreads.com/review/list/5716431-sutapa?page=1&sort=rating&view=reviews,5716431
https://www.goodreads.com/review/list/8089630-saikat-mahmud?page=1&sort=rating&view=reviews,8089630
https://www.goodreads.com/review/list/147288911-susmita-sarker?page=1&sort=rating&view=reviews,147288911
https://www.goodreads.com/review/list/38408987-yasir-sarkar?page=1&sort=rating&view=reviews,38408987
https://www.goodreads.com/review/list/54446302-tanjim?page=1&sort=rating&view=reviews,54446302
https://www.goodreads.com/review/list/30437003-rupshali?page=1&sort=rating&view=reviews,30437003
https://www.goodreads.com/review/list/53016872-bookish-veenita?page=1&sort=rating&view=reviews,53016872
https://www.goodreads.com/review/list/142292706-md-samsudduha-rifath?page=1&sort=rating&view=reviews,142292706
https://www.goodreads.com/review/list/36271316-rahul-dutta?page=1&sort=rating&view=reviews,36271316
https://www.goodreads.com/review/list/32372175-avishek-datta?page=1&sort=rating&view=reviews,32372175
https://www.goodreads.com/review/list/24523959-ratul?page=1&sort=rating&view=reviews,24523959
https://www.goodreads.com/review/list/2993169-krishnendu?page=1&sort=rating&view=reviews,2993169
https://www.goodreads.com/review/list/113594314-sourav-das?page=1&sort=rating&view=reviews,113594314
https://www.goodreads.com/review/list/30981903-sazzad-hossain?page=1&sort=rating&view=reviews,30981903
https://www.goodreads.com/review/list/30400738-amrita?page=1&sort=rating&view=reviews,30400738
https://www.goodreads.com/review/list/43083672?page=1&sort=rating&view=reviews,43083672
https://www.goodreads.com/review/list/58121619?page=1&sort=rating&view=reviews,58121619
https://www.goodreads.com/review/list/107704225-rifat?page=1&sort=rating&view=reviews,107704225
https://www.goodreads.com/review/list/45972808-asma-akhi?page=1&sort=rating&view=reviews,45972808
https://www.goodreads.com/review/list/127128713-adya?page=1&sort=rating&view=reviews,127128713
https://www.goodreads.com/review/list/17327916-sandeepan-mondal?page=1&sort=rating&view=reviews,17327916
https://www.goodreads.com/review/list/91591320-abhishek-saha-joy?page=1&sort=rating&view=reviews,91591320
https://www.goodreads.com/review/list/30226237-amrita?page=1&sort=rating&view=reviews,30226237
https://www.goodreads.com/review/list/116525635-royhana-akter-rimu?page=1&sort=rating&view=reviews,116525635
https://www.goodreads.com/review/list/2855256-sandeep?page=1&sort=rating&view=reviews,2855256
https://www.goodreads.com/review/list/8676317-civilisation-freedom-of-speech?page=1&sort=rating&view=reviews,8676317
https://www.goodreads.com/review/list/11889624-qube?page=1&sort=rating&view=reviews,11889624
https://www.goodreads.com/review/list/17031197-anupama-c-k-b0rn-2-read?page=1&sort=rating&view=reviews,17031197
https://www.goodreads.com/review/list/107541691-tasnima-oishee?page=1&sort=rating&view=reviews,107541691
https://www.goodreads.com/review/list/5299698-pawan?page=1&sort=rating&view=reviews,5299698
https://www.goodreads.com/review/list/5613421-aniotus-marcus-longmuir?page=1&sort=rating&view=reviews,5613421
https://www.goodreads.com/review/list/22720464-zerin-hasan?page=1&sort=rating&view=reviews,22720464
https://www.goodreads.com/review/list/93783030-israt-eva?page=1&sort=rating&view=reviews,93783030
https://www.goodreads.com/review/list/108024468-mehedi-hasan?page=1&sort=rating&view=reviews,108024468
https://www.goodreads.com/review/list/122025267-mukid?page=1&sort=rating&view=reviews,122025267
https://www.goodreads.com/review/list/52092570-rohit-sharma?page=1&sort=rating&view=reviews,52092570
https://www.goodreads.com/review/list/116247187-swarnakshi-dutta?page=1&sort=rating&view=reviews,116247187
