book_id,url
69571,https://www.goodreads.com/book/show/69571.Rich_Dad_Poor_Dad
29907788,https://www.goodreads.com/book/show/29907788
17987503,https://www.goodreads.com/book/show/17987503-i-am-abraham-lincoln
35564995,https://www.goodreads.com/book/show/35564995-bloom
12564868,https://www.goodreads.com/book/show/12564868-virginia-wolf
30025791,https://www.goodreads.com/book/show/30025791-princess-princess-ever-after
34895950,https://www.goodreads.com/book/show/34895950-the-tea-dragon-society
34506937,https://www.goodreads.com/book/show/34506937-brazen
35704107,https://www.goodreads.com/book/show/35704107-harry-potter
28257707,https://www.goodreads.com/book/show/28257707-the-subtle-art-of-not-giving-a-f-ck
40117423,https://www.goodreads.com/book/show/40117423-i-am-billie-jean-king
37683437,https://www.goodreads.com/book/show/37683437-i-am-neil-armstrong
38799537,https://www.goodreads.com/book/show/38799537-i-am-sonia-sotomayor
32179617,https://www.goodreads.com/book/show/32179617-i-am-sacagawea
35034196,https://www.goodreads.com/book/show/35034196-i-am-harriet-tubman
33916336,https://www.goodreads.com/book/show/33916336-i-am-gandhi
26236980,https://www.goodreads.com/book/show/26236980-i-am-george-washington
25361883,https://www.goodreads.com/book/show/25361883-i-am-martin-luther-king-jr
30008939,https://www.goodreads.com/book/show/30008939-i-am-jim-henson
24611692,https://www.goodreads.com/book/show/24611692-i-am-helen-keller
23281663,https://www.goodreads.com/book/show/23281663-i-am-lucille-ball
19348456,https://www.goodreads.com/book/show/19348456-i-am-albert-einstein
35025114,https://www.goodreads.com/book/show/35025114-the-book-jumper
20454659,https://www.goodreads.com/book/show/20454659-the-moment-of-everything
34320324,https://www.goodreads.com/book/show/34320324-lost-for-words
27209316,https://www.goodreads.com/book/show/27209316-cook-korean
25403,https://www.goodreads.com/book/show/25403.The_Orange_Girl
32306652,https://www.goodreads.com/book/show/32306652-the-christmas-project
37793,https://www.goodreads.com/book/show/37793.A_Doll_s_House
17349137,https://www.goodreads.com/book/show/17349137-the-tiny-book-of-tiny-stories-vol-3
17312082,https://www.goodreads.com/book/show/17312082
23533168,https://www.goodreads.com/book/show/23533168
18904878,https://www.goodreads.com/book/show/18904878
1953,https://www.goodreads.com/book/show/1953.A_Tale_of_Two_Cities
10210,https://www.goodreads.com/book/show/10210.Jane_Eyre
24909831,https://www.goodreads.com/book/show/24909831-a-snow-garden-and-other-stories
126185,https://www.goodreads.com/book/show/126185.The_Christmas_Train
462712,https://www.goodreads.com/book/show/462712.The_Gentleman_Outlaw_and_Me_Eli
30091914,https://www.goodreads.com/book/show/30091914-human-acts
36521316,https://www.goodreads.com/book/show/36521316-the-shape-of-water
40896327,https://www.goodreads.com/book/show/40896327
775864,https://www.goodreads.com/book/show/775864.I_Killed_Adolf_Hitler
18813336,https://www.goodreads.com/book/show/18813336
31324308,https://www.goodreads.com/book/show/31324308
21399371,https://www.goodreads.com/book/show/21399371
31176446,https://www.goodreads.com/book/show/31176446-marie-curie
29483270,https://www.goodreads.com/book/show/29483270-agatha-christie
26031437,https://www.goodreads.com/book/show/26031437-frida-kahlo
26031438,https://www.goodreads.com/book/show/26031438-coco-chanel
39217633,https://www.goodreads.com/book/show/39217633-louisiana-s-way-home
41745188,https://www.goodreads.com/book/show/41745188
28265625,https://www.goodreads.com/book/show/28265625
17668098,https://www.goodreads.com/book/show/17668098
32493023,https://www.goodreads.com/book/show/32493023
31300659,https://www.goodreads.com/book/show/31300659-365-people-who-changed-the-world
34398284,https://www.goodreads.com/book/show/34398284-the-gloaming
1024465,https://www.goodreads.com/book/show/1024465.Whistle_for_Willie
310258,https://www.goodreads.com/book/show/310258.The_Snowy_Day
8885020,https://www.goodreads.com/book/show/8885020-the-little-snowgirl
111750,https://www.goodreads.com/book/show/111750.The_Tale_of_Tsar_Saltan
310259,https://www.goodreads.com/book/show/310259.Love_You_Forever
17349203,https://www.goodreads.com/book/show/17349203-fortunately-the-milk
22504704,https://www.goodreads.com/book/show/22504704-i-am-jackie-robinson
18554575,https://www.goodreads.com/book/show/18554575-i-am-rosa-parks
17987502,https://www.goodreads.com/book/show/17987502-i-am-amelia-earhart
41460886,https://www.goodreads.com/book/show/41460886-seed-travelers
905201,https://www.goodreads.com/book/show/905201.Joseph_Cornell
395233,https://www.goodreads.com/book/show/395233.The_Letters_of_Vincent_van_Gogh
16085481,https://www.goodreads.com/book/show/16085481-crazy-rich-asians
38958846,https://www.goodreads.com/book/show/38958846-sheets
1031461,https://www.goodreads.com/book/show/1031461.Stone_Soup
28186335,https://www.goodreads.com/book/show/28186335-i-am-jane-goodall
24376242,https://www.goodreads.com/book/show/24376242
41385601,https://www.goodreads.com/book/show/41385601-great-elephant-throws-a-dinner-party
623282,https://www.goodreads.com/book/show/623282.Emma_s_Rug
36121810,https://www.goodreads.com/book/show/36121810-caroline-s-cupcakes
23556757,https://www.goodreads.com/book/show/23556757
21402062,https://www.goodreads.com/book/show/21402062
28446303,https://www.goodreads.com/book/show/28446303
18623463,https://www.goodreads.com/book/show/18623463
25817493,https://www.goodreads.com/book/show/25817493-news-of-the-world
536211,https://www.goodreads.com/book/show/536211.Tree_of_Cranes
208146,https://www.goodreads.com/book/show/208146.Grandfather_s_Journey
437923,https://www.goodreads.comhttps://www.goodreads.com/book/show/437923.Tea_with_Milk
630132,https://www.goodreads.com/book/show/630132.Linnea_s_Almanac
6990402,https://www.goodreads.com/book/show/6990402-the-extraordinary-mark-twain
241070,https://www.goodreads.com/book/show/241070.The_Lotus_Seed
9379297,https://www.goodreads.com/book/show/9379297-pablo-neruda
35887563,https://www.goodreads.com/book/show/35887563-just-being-jackie
874787,https://www.goodreads.com/book/show/874787.Mercedes_and_the_Chocolate_Pilot
352945,https://www.goodreads.com/book/show/352945.One_Green_Apple
20821284,https://www.goodreads.com/book/show/20821284-brown-girl-dreaming
437923,https://www.goodreads.com/book/show/437923.Tea_With_Milk
748602,https://www.goodreads.com/book/show/748602.The_Bicycle_Man
6473720,https://www.goodreads.com/book/show/6473720-cora-cooks-pancit
40106,https://www.goodreads.com/book/show/40106.Beatrice_s_Goat
163657,https://www.goodreads.com/book/show/163657.Ruby_s_Wish
6644750,https://www.goodreads.com/book/show/6644750-the-sandwich-swap
814357,https://www.goodreads.com/book/show/814357.The_Name_Jar
13797,https://www.goodreads.com/book/show/13797.Suki_s_Kimono
1287540,https://www.goodreads.com/book/show/1287540.Madeline_s_Christmas
41089562,https://www.goodreads.com/book/show/41089562--
819436,https://www.goodreads.com/book/show/819436.The_Ship_That_Flew
32886688,https://www.goodreads.com/book/show/32886688
221428,https://www.goodreads.com/book/show/221428.Madeline_and_the_Gypsies
31146139,https://www.goodreads.com/book/show/31146139
206087,https://www.goodreads.com/book/show/206087.Madeline_in_London
17934457,https://www.goodreads.com/book/show/17934457-hidden
1095528,https://www.goodreads.com/book/show/1095528.The_Man
489972,https://www.goodreads.com/book/show/489972.The_Snowman
1027760,https://www.goodreads.com/book/show/1027760.Madeline_and_the_Bad_Hat
489946,https://www.goodreads.com/book/show/489946.When_the_Wind_Blows
773606,https://www.goodreads.com/book/show/773606.Madeline_s_Rescue
237849,https://www.goodreads.com/book/show/237849.Kafka
62953,https://www.goodreads.com/book/show/62953.Ghost_World
34466681,https://www.goodreads.com/book/show/34466681-bolivar
33158525,https://www.goodreads.com/book/show/33158525-wishtree
475339,https://www.goodreads.com/book/show/475339.Madeline
41047594,https://www.goodreads.com/book/show/41047594
34646375,https://www.goodreads.com/book/show/34646375
16085114,https://www.goodreads.com/book/show/16085114
16085109,https://www.goodreads.com/book/show/16085109
16085113,https://www.goodreads.com/book/show/16085113
17796666,https://www.goodreads.com/book/show/17796666
31422025,https://www.goodreads.com/book/show/31422025
34739345,https://www.goodreads.com/book/show/34739345-books-that-changed-history
39286439,https://www.goodreads.com/book/show/39286439
38820046,https://www.goodreads.com/book/show/38820046-21-lessons-for-the-21st-century
33279257,https://www.goodreads.com/book/show/33279257
41642005,https://www.goodreads.com/book/show/41642005
34440040,https://www.goodreads.com/book/show/34440040
29768729,https://www.goodreads.com/book/show/29768729
17797722,https://www.goodreads.com/book/show/17797722
28381730,https://www.goodreads.com/book/show/28381730
20696036,https://www.goodreads.com/book/show/20696036-little-humans
24019187,https://www.goodreads.com/book/show/24019187-humans-of-new-york
859844,https://www.goodreads.com/book/show/859844.No_One_Writes_to_the_Colonel
40953370,https://www.goodreads.com/book/show/40953370
16029151,https://www.goodreads.com/book/show/16029151-i-have-a-dream
20575434,https://www.goodreads.com/book/show/20575434-rain-reign
22181133,https://www.goodreads.com/book/show/22181133-trail-blazers
31409135,https://www.goodreads.com/book/show/31409135-the-radium-girls
40932915,https://www.goodreads.com/book/show/40932915
34805731,https://www.goodreads.com/book/show/34805731
23010569,https://www.goodreads.com/book/show/23010569--
30306771,https://www.goodreads.com/book/show/30306771
13507816,https://www.goodreads.com/book/show/13507816
3388752,https://www.goodreads.com/book/show/3388752
25946157,https://www.goodreads.comhttps://www.goodreads.com/book/show/25946157.________________
765654,https://www.goodreads.com/book/show/765654.Ish
6115136,https://www.goodreads.com/book/show/6115136-rice-boy
225545,https://www.goodreads.com/book/show/225545.A_Color_of_His_Own
517190,https://www.goodreads.com/book/show/517190.On_Love_and_Barley
15782318,https://www.goodreads.comhttps://www.goodreads.com/book/show/15782318.Spring_Moon
19599,https://www.goodreads.com/book/show/19599.Vincent_s_Colors
39965099,https://www.goodreads.com/book/show/39965099-still-just-kidding
127179,https://www.goodreads.com/book/show/127179.Library_Lion
138070,https://www.goodreads.com/book/show/138070.Flotsam
988047,https://www.goodreads.com/book/show/988047.Carl_Goes_Shopping
406790,https://www.goodreads.com/book/show/406790.Good_Dog_Carl
7096916,https://www.goodreads.com/book/show/7096916-the-heart-and-the-bottle
11449551,https://www.goodreads.com/book/show/11449551-the-scar
300961,https://www.goodreads.com/book/show/300961.Michael_Rosen_s_Sad_Book
17828716,https://www.goodreads.com/book/show/17828716
34534440,https://www.goodreads.comhttps://www.goodreads.com/book/show/34534440._____________
22350651,https://www.goodreads.com/book/show/22350651
36374390,https://www.goodreads.com/book/show/36374390-little-moments-of-love
23314796,https://www.goodreads.com/book/show/23314796
40891148,https://www.goodreads.com/book/show/40891148
36574353,https://www.goodreads.com/book/show/36574353
30324878,https://www.goodreads.com/book/show/30324878
34656962,https://www.goodreads.com/book/show/34656962
25899336,https://www.goodreads.com/book/show/25899336-when-breath-becomes-air
20912424,https://www.goodreads.com/book/show/20912424-the-war-that-saved-my-life
36120353,https://www.goodreads.com/book/show/36120353
18193905,https://www.goodreads.com/book/show/18193905
38664775,https://www.goodreads.com/book/show/38664775-sea-prayer
28965558,https://www.goodreads.com/book/show/28965558
20308197,https://www.goodreads.com/book/show/20308197
78950,https://www.goodreads.com/book/show/78950.Little_Men
118944,https://www.goodreads.com/book/show/118944.American_Born_Chinese
25205337,https://www.goodreads.com/book/show/25205337-heart-and-brain
11193849,https://www.goodreads.com/book/show/11193849-bento-s-sketchbook
33558675,https://www.goodreads.com/book/show/33558675
13623923,https://www.goodreads.com/book/show/13623923-the-tiny-book-of-tiny-stories-vol-2
33897637,https://www.goodreads.com/book/show/33897637-what-we-see-in-the-stars
41047408,https://www.goodreads.com/book/show/41047408
35794821,https://www.goodreads.com/book/show/35794821-anne-frank-s-diary
29389455,https://www.goodreads.com/book/show/29389455
12640991,https://www.goodreads.com/book/show/12640991-weird-things-customers-say-in-bookshops
10818853,https://www.goodreads.com/book/show/10818853-fifty-shades-of-grey
7015472,https://www.goodreads.com/book/show/7015472-the-penguin-book-of-japanese-verse
38821046,https://www.goodreads.com/book/show/38821046-how-to-find-love-in-a-bookshop
67238,https://www.goodreads.com/book/show/67238.Dead_Poets_Society
525995,https://www.goodreads.com/book/show/525995.Jumanji
129984,https://www.goodreads.com/book/show/129984.Big_Fish
5805,https://www.goodreads.com/book/show/5805.V_for_Vendetta
33811010,https://www.goodreads.com/book/show/33811010-the-shape-of-ideas
858586,https://www.goodreads.com/book/show/858586.The_Library
23123095,https://www.goodreads.com/book/show/23123095-lists-of-note
33792056,https://www.goodreads.com/book/show/33792056-the-bookshop-girl
35512560,https://www.goodreads.com/book/show/35512560-the-diary-of-a-bookseller
36477572,https://www.goodreads.com/book/show/36477572-the-bookshop-of-yesterdays
23129712,https://www.goodreads.com/book/show/23129712-the-red-notebook
22718727,https://www.goodreads.com/book/show/22718727-book-scavenger
20631808,https://www.goodreads.com/book/show/20631808-the-bookshop-book
9673436,https://www.goodreads.com/book/show/9673436-the-invention-of-hugo-cabret
11713,https://www.goodreads.com/book/show/11713.The_English_Patient
321574,https://www.goodreads.com/book/show/321574.Chocolat
7190,https://www.goodreads.com/book/show/7190.The_Three_Musketeers
11566,https://www.goodreads.com/book/show/11566.The_Green_Mile
557106,https://www.goodreads.com/book/show/557106.The_Mystery_of_the_Stuttering_Parrot
557104,https://www.goodreads.com/book/show/557104.The_Mystery_of_the_Whispering_Mummy
557124,https://www.goodreads.com/book/show/557124.The_Mystery_of_the_Silver_Spider
40202513,https://www.goodreads.com/book/show/40202513
17203961,https://www.goodreads.com/book/show/17203961
4117154,https://www.goodreads.com/book/show/4117154-the-ultimate-fate-of-the-universe
1135281,https://www.goodreads.com/book/show/1135281.The_Little_Broomstick
30451546,https://www.goodreads.com/book/show/30451546
30325129,https://www.goodreads.com/book/show/30325129
30442559,https://www.goodreads.com/book/show/30442559
31146939,https://www.goodreads.com/book/show/31146939
493,https://www.goodreads.com/book/show/493.My_Inventions
1549774,https://www.goodreads.com/book/show/1549774.Tesla_Master_of_Lightning
1649153,https://www.goodreads.com/book/show/1649153.The_Man_Who_Lost_his_Language
1728707,https://www.goodreads.com/book/show/1728707.The_Strange_Life_of_Nikola_Tesla
264158,https://www.goodreads.com/book/show/264158.The_Raven
40716607,https://www.goodreads.com/book/show/40716607
40700628,https://www.goodreads.com/book/show/40700628
19544866,https://www.goodreads.com/book/show/19544866
40691214,https://www.goodreads.com/book/show/40691214
26173966,https://www.goodreads.com/book/show/26173966
18655446,https://www.goodreads.com/book/show/18655446
20261936,https://www.goodreads.com/book/show/20261936
948584,https://www.goodreads.com/book/show/948584.Hana_s_Suitcase
40629821,https://www.goodreads.com/book/show/40629821
40629708,https://www.goodreads.com/book/show/40629708
20701984,https://www.goodreads.com/book/show/20701984-el-deafo
11387515,https://www.goodreads.comhttps://www.goodreads.com/book/show/11387515.Wonder__Wonder___1_
3302187,https://www.goodreads.com/book/show/3302187-no-girls-allowed
28502749,https://www.goodreads.com/book/show/28502749-rad-women-worldwide
28645694,https://www.goodreads.com/book/show/28645694-bad-girls-throughout-history
6493208,https://www.goodreads.com/book/show/6493208-the-immortal-life-of-henrietta-lacks
9525,https://www.goodreads.com/book/show/9525.Chicken_with_Plums
9526,https://www.goodreads.com/book/show/9526.Embroideries
16247873,https://www.goodreads.com/book/show/16247873
25553602,https://www.goodreads.com/book/show/25553602
32333007,https://www.goodreads.com/book/show/32333007-giant-days-vol-5
29989615,https://www.goodreads.com/book/show/29989615-giant-days-vol-3
30312557,https://www.goodreads.com/book/show/30312557-giant-days-vol-4
25814105,https://www.goodreads.com/book/show/25814105-giant-days-vol-2
36266981,https://www.goodreads.com/book/show/36266981
18041288,https://www.goodreads.com/book/show/18041288
2250817,https://www.goodreads.com/book/show/2250817.Broken_Nest
38614753,https://www.goodreads.com/book/show/38614753
22638175,https://www.goodreads.com/book/show/22638175
3302985,https://www.goodreads.com/book/show/3302985-the-zookeeper-s-wife
38343185,https://www.goodreads.com/book/show/38343185
33633953,https://www.goodreads.com/book/show/33633953
24942234,https://www.goodreads.com/book/show/24942234
38311335,https://www.goodreads.com/book/show/38311335
13584773,https://www.goodreads.com/book/show/13584773-my-name-is-parvana
